IMDbID,Genre,Released,Title,IMDbRating,Type,Synopsis,ImageURL
tt8443874,['Comedy'],2019,Rolling Thunder,9.1,movie,"A feature film shot in one day, Rolling Thunder follows millennial director Benny Blake as he deals with a slew of catastrophes on the set of his big budget short film.","['https://m.media-amazon.com/images/M/MV5BNWY0MTQ3MWQtYjVkMi00M2JkLTgyNjQtOGM3NmQyODgzYTE4XkEyXkFqcGdeQXVyNTE5NDEwMTI@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt3484292,"['Comedy', 'Drama']",2017,No Appointment Necessary,9.1,movie,"Meet Dick, 32, single, newly unemployed, and with just nothing happening on either front. Been in therapy for 2 years, finally starting to sort some stuff out, when bang!! His therapist, Dr...","['https://m.media-amazon.com/images/M/MV5BODM4Mjk3OTEzMV5BMl5BanBnXkFtZTgwNzU1NjM4NTE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt7529338,['Comedy'],2017,Nice Girls,9.1,tvMovie,"A digital sketch series based on the hit Upright Citizens Brigade live show where two best friends struggle with dating, relationships, and life's most mundane transactions all because they are just too nice.","['https://m.media-amazon.com/images/M/MV5BZGY0YjY1MGItYmVhOS00ZjBiLTg3NzUtZGViYmU1MjNkYTlhXkEyXkFqcGdeQXVyMjIyNDc1MjY@._V1_UY268_CR43,0,182,268_AL_.jpg']"
tt6357284,['Comedy'],2017,The Holdouts,9.1,tvMovie,A comedy about New Yorkers who can't afford to live in New York anymore,"['https://m.media-amazon.com/images/M/MV5BZDM2NDgyZDItNGQ3OC00MGYzLTgyMmItZmI2MTQxNTc4MTVhXkEyXkFqcGdeQXVyMTQ1NTUxMTA@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt6197404,"['Comedy', 'Music']",2016,Steel Panther: Live from Lexxi's Mom's Garage,9.1,movie,,"['https://m.media-amazon.com/images/M/MV5BNDE3ZDQ3YTItOGMxMS00MGE5LWI4ZDItMDE5ZjBhN2Q1NTU5XkEyXkFqcGdeQXVyMTgxNzQ0NDI@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt4943040,['Comedy'],2016,Making It,9.1,movie,"Family man, Mike McMahon loses his job and decides to enter a film making competition to win a big cash prize.With little talent and large ambitions, his efforts soon land him in hot water with both sides of the law.","['https://m.media-amazon.com/images/M/MV5BZjg3YzNmNWEtNTFhOS00NmIyLWJjMWMtOTU0N2E2YmUwMTViXkEyXkFqcGdeQXVyNTE3MTI1MzM@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt4704836,"['Comedy', 'Documentary']",2016,Davi's Way,9.1,movie,"In Davi's Way, legendary actor/singer Robert Davi, is given one year to recreate Sinatra's fabled 'Main Event' concert in Madison Square Garden on Sinatra's 100th Birthday in this ...","['https://m.media-amazon.com/images/M/MV5BZGE5YmY1NmQtNTkxMS00YjA5LWE1NzQtNWNlMGU2MWQ0NmZlXkEyXkFqcGdeQXVyMjA4MTY5MA@@._V1_UY268_CR87,0,182,268_AL_.jpg']"
tt4078794,"['Comedy', 'Documentary', 'Drama']",2016,Adventures of Miss Fit,9.1,movie,"A top-ranked professional female bodybuilder travels the country meeting real-life-superheroes and villains -- real people with their own unique alter-egos, costumes, and homemade weaponry....","['https://m.media-amazon.com/images/M/MV5BOThhZjYwMGItYWU5OS00ZDdiLTg3M2MtMDY2ODZlMGFhZGZlXkEyXkFqcGdeQXVyMTE1NDMxMg@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt5864810,['Comedy'],2016,Adjuncts,9.1,tvMovie,,"['https://m.media-amazon.com/images/M/MV5BOWQ0ZDgyNzAtOGRiNy00MWY0LTgyNjctY2I2ZTViMmNhMjhiXkEyXkFqcGdeQXVyNjc4NzQ1NzM@._V1_UY268_CR147,0,182,268_AL_.jpg']"
tt4381812,"['Comedy', 'Sci-Fi']",2016,Cozmo's,9.1,tvMovie,Cozmo's is a sci-fi comedy about a bar at the end of the Universe.,"['https://m.media-amazon.com/images/M/MV5BNDdhMTNiMjktMjNiZS00ODIyLTgwZDktZDNkMzU1MmJmYzRhXkEyXkFqcGdeQXVyMTQ4NDgxMzM@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt4427782,['Comedy'],2015,The Winchester Orphanage,9.1,movie,"The Winchester Orphanage is a mocumentary film that follows the progression of a run-down, state funded orphanage, with a bizarre history, as it tries desperately to find homes for its last remaining orphans, who are now 30 years old.","['https://m.media-amazon.com/images/M/MV5BOTFiOGQzNDktMGQyOC00MjBiLTkwZDAtY2QxNTA3NWRhNmQ1XkEyXkFqcGdeQXVyNzgwOTI2MjE@._V1_UY268_CR9,0,182,268_AL_.jpg']"
tt4084282,['Comedy'],2015,Grown Men on Tricycles,9.1,movie,This is the story of six professional tricyclists as they prepare for the biggest race of their lives.,[]
tt2821140,['Comedy'],2015,Pretendagers,9.1,movie,An unmotivated young man unable to find employment pretends to be the manager of a closeout goods store to prevent his parents from throwing him out their house. He thinks he has it all ...,"['https://m.media-amazon.com/images/M/MV5BODU2MjA2NTE2OF5BMl5BanBnXkFtZTgwNTcwMDUwODE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt7736968,"['Comedy', 'Drama']",2019,5 Years Apart,9.1,movie,"Two estranged brothers born on the same day, five years apart, run into each other at their family vacation home with wildly different expectations for how their birthday weekend is going to play out.","['https://m.media-amazon.com/images/M/MV5BNDZkNmI5ZWUtNWQzZC00NWI3LWFkNWUtNGZiYzJmMWFjYWViXkEyXkFqcGdeQXVyNjM5MjY3MDI@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt8370552,"['Comedy', 'Documentary', 'Horror']",2020,The ParaPod Movie,9,movie,"Ian Boldsworth and Barry Dodds visit the most haunted village in the world, the home of the world's most violent poltergeist, the underground labyrinths of Edinburgh, and everywhere in between.","['https://m.media-amazon.com/images/M/MV5BYjc1MmM3MGMtMmVkMi00YWU3LWE3ODktZjBlMTNiMWNlNTkwXkEyXkFqcGdeQXVyNzIwMDAzODA@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt11540082,['Comedy'],2020,Canceling,9,movie,"Natalie Wynn addresses the issue of the ""cancel culture"" and her own personal experiences, associated with it.","['https://m.media-amazon.com/images/M/MV5BMjg2MTM3ZDgtYTJhMy00MDVjLThhNzQtMzdhYzVjNmI1YTAwXkEyXkFqcGdeQXVyODQyOTE0NjI@._V1_UY268_CR147,0,182,268_AL_.jpg']"
tt8716948,['Comedy'],2019,An Interesting Story About an Uninteresting Guy,9,movie,"A superhero loving crossing guard finds himself at the center of calamity during his uncle's mayoral campaign, in the craziest weekend of their lives.","['https://m.media-amazon.com/images/M/MV5BODE1MjY3MjQtY2I1Yy00YTAzLWE4MDQtNmY1MTlkNWNlYzg5XkEyXkFqcGdeQXVyNDI0MjAyNDU@._V1_UY268_CR12,0,182,268_AL_.jpg']"
tt8191742,"['Comedy', 'Crime']",2019,Let's Kill Mom,9,movie,"Two estranged siblings, Chuck and Lily, reconnect as adults to plot the murder of their mother Pearl in hopes of using the inheritance to smooth out their life problems. Hilarity (and carnage) ensues.","['https://m.media-amazon.com/images/M/MV5BOGJkMDVlMDItOTU4OC00ZDZjLTgxOTktODVmYmE5ZGI2OTNlXkEyXkFqcGdeQXVyMTA1MzY1Mzkx._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt6515660,"['Comedy', 'Drama']",2019,Good Things Come,9,movie,Three estranged siblings inherit a camera on the condition that they take the final 6 photographs together on a trip across Wales.,"['https://m.media-amazon.com/images/M/MV5BOWJkOTE5ZTMtOGFkMi00NDNmLWE0OGUtNWRiYWRmNThlODM0XkEyXkFqcGdeQXVyMzQ2NTY1MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt11351704,"['Adventure', 'Comedy', 'Drama']",2019,Breakout,9,movie,"Jerry with Freddy and Chica is trapped within the FNAF pizzeria. After Jerry finding out who his dad really was.. he's determined to save him, however not before the FNAF Security Service ...","['https://m.media-amazon.com/images/M/MV5BNWJkNmNlMTItY2U3Mi00YTYwLWE5OGItMGZhYzIyZWViZDgwXkEyXkFqcGdeQXVyMTEwNDgwMjgx._V1_UY268_CR9,0,182,268_AL_.jpg']"
tt4359304,"['Documentary', 'Drama']",2014,"Alamto, a Reptile Wonderland",9.4,movie,"For the first time ever, this riveting documentary shows a wonderland in Ilam where rare reptiles are living. The film shows these exotic species trying to survive on the planet for more time","['https://m.media-amazon.com/images/M/MV5BMTU3NDc4ZGMtZmJkOC00MzZlLWFiMjgtYWRlOWUxOGFjNDkyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDkwMjg5NjA@._V1_UY268_CR3,0,182,268_AL_.jpg']"
tt2760492,"['Documentary', 'Drama']",2014,Vegas,9.4,movie,A look behind the lights in this portrait of the unseen corners of Las Vegas.,"['https://m.media-amazon.com/images/M/MV5BNTY0ODQ0ODEzOF5BMl5BanBnXkFtZTgwMDExMzU3OTE@._V1_UY268_CR9,0,182,268_AL_.jpg']"
tt2823852,"['Documentary', 'Drama']",2013,If You Really Knew Me,9.4,movie,"Every woman is beautiful, both inside and out. They just need to be helped to realize it.",[]
tt2673212,"['Comedy', 'Crime', 'Drama']",2013,The Best Years,9.4,movie,Peace is declared in Northern Ireland after thirty years of troubles. The criminal empires that have existed during the troubles can no longer operate and are being shut down. George is ...,"['https://m.media-amazon.com/images/M/MV5BMTM2ODQ0ODc3OF5BMl5BanBnXkFtZTcwMTA5MzAxOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg']"
tt2083935,"['Biography', 'Documentary', 'Drama']",2012,Basically Frightened: The Musical Madness of Colonel Bruce Hampton,9.4,movie,"Why is it that Billy Bob Thornton, Dave Matthews, Peter Buck, Derek Trucks, Phish, Widespread Panic, and Blues Traveler are all huge fans of Colonel Bruce Hampton, but you've never heard of...","['https://m.media-amazon.com/images/M/MV5BNDk3OTA0MzA1OV5BMl5BanBnXkFtZTgwNTMwNTgwMDE@._V1_UY268_CR9,0,182,268_AL_.jpg']"
tt1671666,"['Documentary', 'Drama']",2010,Nickel City Smiler,9.4,movie,"Forced to flee their homeland because of the brutal Burmese military dictatorship and a decades old civil war, Nickel City Smiler follows a refugee's struggle for hope and the American ...","['https://m.media-amazon.com/images/M/MV5BMjIzMzI1NDUwMV5BMl5BanBnXkFtZTcwNzUzNDYyNA@@._V1_UY268_CR0,0,182,268_AL__QL50.jpg']"
tt3671252,"['Documentary', 'Drama', 'History']",2013,Witness to Gettysburg,9.3,movie,"Witness to Gettysburg, based on a true story, opens on the eve of the battle and ends with President Lincoln's Gettysburg Address. Miss Hattie Elizabeth Turner was there during that fearful...","['https://m.media-amazon.com/images/M/MV5BMzk3OTI3NjE2NV5BMl5BanBnXkFtZTgwNDc4ODE0NDE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt3314400,"['Documentary', 'Drama']",2013,Midwife,9.3,movie,"MIDWIFE follows Minnesota home birth midwife, Sarah Biermeier (of Geneabirth), during her first year as a Certified Professional Midwife (CPM). The documentary quietly shows the life of a ...","['https://m.media-amazon.com/images/M/MV5BMTQ4MjUwOTkyM15BMl5BanBnXkFtZTgwNjU0OTU2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2739120,"['Documentary', 'Drama']",2013,Stolen Education,9.3,movie,"In 1956 eight students testified in a federal desegregation court case. As Mexican Americans, they were placed in three years of first grade as a way to discriminate against them by the all...","['https://m.media-amazon.com/images/M/MV5BZWI4ZTA0NzItYzYzMC00YmVhLTk0ZWMtM2JiZWMzYTBmZWFlXkEyXkFqcGdeQXVyODY2ODcxOTc@._V1_UY268_CR9,0,182,268_AL_.jpg']"
tt2369700,['Drama'],2012,Dani the Ranch Hand,9.3,movie,"Dani, a stripper, pain killer addict, and ex-wife to David Koresh, has her life spiral out of control, when she becomes romantically involved with a young drug dealer.","['https://m.media-amazon.com/images/M/MV5BOTYzMTgyNDk0OV5BMl5BanBnXkFtZTgwMTAwNDA4MjE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt1787057,"['Comedy', 'Documentary', 'Drama']",2010,Bots High,9.3,movie,"Bots High is an exciting documentary following the adventures of three high school robotics teams battling for first place at a national robotics competition in Miami, Florida. It's a ...","['https://m.media-amazon.com/images/M/MV5BMTM0MTI5OTc0OV5BMl5BanBnXkFtZTcwNzc0OTU5NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2885396,"['Action', 'Documentary', 'Drama']",2013,Out of the Fire,9.2,movie,"This inspiring documentary film features renowned wood-firing potter Kevin Crowe, and his apprentice Krista Loomans. The film follows a four day wood-kiln firing of nearly 2000 pots, in ...","['https://m.media-amazon.com/images/M/MV5BOTgyNzkzNTUzMF5BMl5BanBnXkFtZTgwNzIzNTM0MTE@._V1_UY268_CR6,0,182,268_AL_.jpg']"
tt2568524,"['Biography', 'Documentary', 'Drama']",2013,Walk On,9.2,movie,"A disabled 21-year-old, who was born HIV Positive, trains for an AIDS walk while educating others about HIV and disabilities with the help of a Quadriplegic Comic, an Amputee Sprinter, and a Purple Heart Veteran.","['https://m.media-amazon.com/images/M/MV5BMjM4Mzc2MzQxNF5BMl5BanBnXkFtZTgwMDcyMzkwNzE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2197492,"['Documentary', 'Drama']",2013,The Beekeeper,9.2,movie,The sweet but sticky world of New York City urban beekeeping is revealed.,"['https://m.media-amazon.com/images/M/MV5BMjI2MjgyODc2OF5BMl5BanBnXkFtZTgwNzA3NzA0MTE@._V1_UY268_CR9,0,182,268_AL_.jpg']"
tt1704233,"['Comedy', 'Documentary', 'Drama']",2011,Road Dogs,9.2,movie,Follows three of Hollywood's most visually vibrant and heavily psychotic bands across the U.S. on a D.I.Y. tour occasionally having disastrous results.,"['https://m.media-amazon.com/images/M/MV5BMjE0ODg3NjIwMF5BMl5BanBnXkFtZTgwNTIxMjg2MDE@._V1_UY268_CR3,0,182,268_AL_.jpg']"
tt2632342,"['Biography', 'Documentary', 'Drama']",2014,Mister Rio: A Batalha dos 80,9.1,movie,"Imagine three man, three different stories, but the same dream, winning the state championship of bodybuilding in the 80 kg category. The dramas, the family and the race for the ...","['https://m.media-amazon.com/images/M/MV5BODkxMjk3OTYtMWRiMi00MThhLWFjNGMtNDRmYTc4ODE3ZjU4XkEyXkFqcGdeQXVyMjM0NTk0MjI@._V1_UY268_CR173,0,182,268_AL_.jpg']"
tt3134910,"['Documentary', 'Drama', 'Family']",2013,Travis: A Soldier's Story,9.1,movie,"On April 10, 2012, life for the Mills family dramatically changed forever. A routine patrol in Afghanistan turned into the fight of SSG Travis Mills's life when he was hit by an IED and ...","['https://m.media-amazon.com/images/M/MV5BMjE2Nzk5NDA5OV5BMl5BanBnXkFtZTgwMTkyMTIxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2823764,"['Documentary', 'Drama']",2013,A Dream Deferred,9.1,movie,"Dario, Gary, Enrique, and Leslie are Harvard students, yet they have a burden that no other Harvard student must deal with: they are undocumented. A Dream Deferred shows the journey these ...","['https://m.media-amazon.com/images/M/MV5BMjIyMDM5MDkzNl5BMl5BanBnXkFtZTcwMjg5NDg2OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt1356409,['Drama'],2013,When Strangers Meet,9.1,movie,"Spencer Maxson is a hard-headed agent who never sleeps. His wife, Jade, is a struggling actress that is trying to be a good spouse and raise their child. Beau Maxson is Spencer's younger, ...","['https://m.media-amazon.com/images/M/MV5BMjEyMzkzOTY3Nl5BMl5BanBnXkFtZTcwNjIyMjMzMg@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2935250,"['Drama', 'Horror', 'Thriller']",2013,Teen Wolf: Back to the Pack,9.1,tvMovie,,[]
tt2268982,"['Documentary', 'Drama']",2012,USA From A Room,9.1,movie,The documentary about a person who sees the world trough the Internet.,[]
tt2210514,"['Comedy', 'Documentary', 'Drama']",2012,Making Light In Terezin,9.1,movie,"Even in the darkest places on earth, there is always the need for light, for laughter. 'Making Light in Terezin' explores the little-known role that theater, cabaret and comedy played in ...","['https://m.media-amazon.com/images/M/MV5BODk0OTEyYmItNTc3MS00MDllLWIyOGYtZjFkNWRiODdjYmUxXkEyXkFqcGdeQXVyNTM4MzM5OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2112924,"['Documentary', 'Drama', 'Music']",2011,Chorchyp: The Way of the Samurai,9.1,movie,"The Way of the Samurai is a story full of self-denial, hard work and music, entwined with the art of sport fighting, exhausting training and personal spiritual growth. It is a documentary ...","['https://m.media-amazon.com/images/M/MV5BYTU1NGU3ZjktNjdiYS00NTQ1LWI4MzUtYWU0MjMzYjViNTVkXkEyXkFqcGdeQXVyODAzODI3ODE@._V1_UY268_CR3,0,182,268_AL_.jpg']"
tt2058125,"['Biography', 'Documentary', 'Drama']",2011,Two Brothers: The 5000 Day Project,9.1,movie,"At the turn of the century, Award-winning filmmaker Rick Stevenson, decided to track the lives of 60 children for the next 5000 Days. Ten years in the making, TWO BROTHERS features two of ...","['https://m.media-amazon.com/images/M/MV5BMjMxODc3MzQwNV5BMl5BanBnXkFtZTcwOTgyMTg2Nw@@._V1_UY268_CR2,0,182,268_AL__QL50.jpg']"
tt4065452,"['Biography', 'Documentary', 'Drama']",2014,On a Quest,9,movie,"A biopic on the life and times of Swami Chinmayananda, the noted spiritual leader and the founder of the Chinmaya Mission.","['https://m.media-amazon.com/images/M/MV5BZTExYmRlNDctMGJjNy00N2M0LTkzYmMtMjJjYTE5NWVhMmI4XkEyXkFqcGdeQXVyODU2NDIwMDA@._V1_UY268_CR6,0,182,268_AL_.jpg']"
tt3604972,"['Adventure', 'Comedy', 'Drama']",2014,Le sedie di Dio,9,movie,"Jerome is a director who wants to make an important film, a film that embodies our time and the sempiternal crisis of the present-day. He wants to make a film that brings together social ...","['https://m.media-amazon.com/images/M/MV5BMmI2ZTBlZmMtMWJmYS00ODY0LTg3ZTEtOTI2ZDFiMTczYjFjXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY268_CR5,0,182,268_AL_.jpg']"
tt3355138,"['Documentary', 'Drama', 'Family']",2014,One: A Story of Love and Equality,9,movie,"In the months leading up to the vote on North Carolina's Amendment One, which would remove legal recognition for all couples that are not a married man and woman, a lesbian couple seeks to ...","['https://m.media-amazon.com/images/M/MV5BOWM0ZGJhYTctYmVmYi00OTlhLWFjMTEtNThlMmI3ZWNjMDdkXkEyXkFqcGdeQXVyODA3MTk3NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt1974384,"['Documentary', 'Drama']",2014,The Cooler Bandits,9,movie,"The Cooler Bandits follows four friends in four stages of incarceration, struggling to confront their future in the old neighborhood, after 20 years in prison.","['https://m.media-amazon.com/images/M/MV5BMTk3NTM0OTczMl5BMl5BanBnXkFtZTgwNDg4MTUzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2473806,"['Crime', 'Documentary', 'Drama']",2013,Cast the First Stone,9,movie,"In early 2012, 75 actors and one theater director, all inmates at Angola Prison and Louisiana Correctional Institution for Women, came together to put on the performance of their lives. The...","['https://m.media-amazon.com/images/M/MV5BMjNmNTlmN2UtMmRmYi00MTNmLTljZjItMGZjY2Q4MGI4NzUxXkEyXkFqcGdeQXVyNDA3NTYxMDY@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2430922,"['Documentary', 'Drama']",2013,Friends of Mine,9,movie,Friends of Mine is a feature length documentary that chronicles the experiences of several young men who take part in a summer camp for the developmentally disabled population. The goal of ...,"['https://m.media-amazon.com/images/M/MV5BMTczMjA0Nzc1Ml5BMl5BanBnXkFtZTgwNzIyNTY2MTE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2049579,"['Biography', 'Documentary', 'Drama']",2013,Tiny Giant,9,movie,"No arms, 4 feet six inches tall, barely a leg to stand on, and a hook to hold the mic, Jeff Steinberg sings all over the world. He left the hospital, his parents, and his Jewish faith ...","['https://m.media-amazon.com/images/M/MV5BNDU0MDczNzkzMF5BMl5BanBnXkFtZTcwOTUyNzA3Ng@@._V1_UY268_CR6,0,182,268_AL_.jpg']"
tt9564492,['Drama'],2012,Beautiful Thing,9,movie,This 20th anniversary production of Jonathan Harvey's play about two working class teenage boys falling in love on a South East London council estate was captured by Digital Theatre live at the Arts Theatre in London's Leicester Square.,"['https://m.media-amazon.com/images/M/MV5BOTNlY2I2YTgtMjU3Ny00ZTZhLWI1ZWUtOTRhOTQ5MDFhODYyXkEyXkFqcGdeQXVyOTc0OTY1MTQ@._V1_UY268_CR2,0,182,268_AL_.jpg']"
tt2393968,"['Adventure', 'Documentary', 'Drama']",2012,Another Day in Paradise,9,movie,"Two surfer friends begin the adventure to know a tropical paradise found in an archipelago off the coast of Sumatra, what they never imagined was that this adventure would take another course.",[]
tt2296843,"['Documentary', 'Drama']",2012,Lion Souls,9,movie,"Evoking the soul of a country, through a story of adversity, courage and hope, Lion Souls is a journey in Zimbabwe following the lives of two men, brought together not by fate, but faith in...","['https://m.media-amazon.com/images/M/MV5BYzI5NGYwYTYtZDdkOS00YzhlLTgyNDYtNWRjNTg4NDBmZjYwXkEyXkFqcGdeQXVyMTUxOTI1NTk@._V1_UY268_CR147,0,182,268_AL_.jpg']"
tt2126304,"['Documentary', 'Drama', 'Family']",2012,Hollywood Hair,9,movie,"Thirty years ago, Tony Morales opened his hair salon on Hollywood Boulevard with dreams of catering to the rich and famous, instead he became a father figure to the many bit actors, ...
                    See full synopsis","['https://m.media-amazon.com/images/M/MV5BMTkxNjE3NzMyOV5BMl5BanBnXkFtZTcwMDIzOTA3Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt1604206,"['Adventure', 'Documentary', 'Drama']",2010,Soi Dogs,9,movie,"Leaving the UK to retire to Thailand sounds like a dream, but a dream can quickly become a nightmare and paradise can turn on you in a second. Following key members of The Soi Dog ...",[]
tt4156348,['Drama'],2014,The Crucible,8.9,movie,Lust and betrayal against the backdrop of the Salem witch trials.,"['https://m.media-amazon.com/images/M/MV5BOWQzOTAwMmYtYTdmYy00ZmJjLTgzY2MtZWNlYzQ3MzE2MGZjXkEyXkFqcGdeQXVyMjMyNjg2MDU@._V1_UY268_CR6,0,182,268_AL_.jpg']"
tt4079168,"['Crime', 'Documentary', 'Drama']",2014,Inside Peace,8.9,movie,"Criminal offenders, plagued by a lifetime of violence, addiction and bad choices, find their way to the Peace Class in a Texas prison where they discover their humanity and struggle to ...","['https://m.media-amazon.com/images/M/MV5BMTQ5MTMwODExMF5BMl5BanBnXkFtZTgwMzQyODk1NzE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt3263716,"['Documentary', 'Drama', 'History']",2014,The Breach,8.9,movie,In creating The Breach I began to think of the symbiotic agreement Native Peoples had with salmon for millennia and how that has been compromised. There are hopeful restoration projects for...,"['https://m.media-amazon.com/images/M/MV5BMjg1NjEzNjA4Nl5BMl5BanBnXkFtZTgwMzYzODYyNTE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt3163908,"['Documentary', 'Drama', 'News']",2014,Veil of Tears,8.9,movie,A gripping look into the difficulties facing of the women of India and what is being done to counteract generations of oppression against them.,"['https://m.media-amazon.com/images/M/MV5BMjEyNTc3ODc5N15BMl5BanBnXkFtZTgwNjI4NzAyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2994642,['Drama'],2014,Death of a Farmer,8.9,movie,The last three days of a man's life.,"['https://m.media-amazon.com/images/M/MV5BMjE0NDE1MzA4NF5BMl5BanBnXkFtZTgwMDU0OTEyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2191737,"['Drama', 'Family', 'Music']",2014,Le jour du père,8.9,movie,"When Music Producer Sistine Angelo discovers that his estranged father, accomplished Jazz pianist, Winston Jones has died before they were able to reconcile. He begins to struggle with his ...","['https://m.media-amazon.com/images/M/MV5BMTc2Nzg1NzM3MF5BMl5BanBnXkFtZTcwNjk0MTEzNw@@._V1_UY268_CR16,0,182,268_AL_.jpg']"
tt2170667,['Drama'],2014,Wheels,8.9,movie,Two suicidal paraplegic junkies hustle their way through the city streets trying to find a reason to live.,"['https://m.media-amazon.com/images/M/MV5BYmExM2M4OTctOTlkZi00MTFmLWI3OTctYjVmMDdmZDQ4ODIzXkEyXkFqcGdeQXVyMjYzOTAyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt1729517,"['Action', 'Drama']",2014,Bare Knuckle,8.9,movie,A former Marine must fight in the underground world of bare knuckle boxing in order to protect his family.,"['https://m.media-amazon.com/images/M/MV5BNGRmMzA4MTctOTMwYS00ZGNlLWI3ZmEtMWJiMzBhYmI5YzdkXkEyXkFqcGdeQXVyMjM5MjMyMTI@._V1_UY268_CR12,0,182,268_AL_.jpg']"
tt2822626,"['Documentary', 'Drama', 'Family']",2013,Fading Away,8.9,movie,Fading Away showcases a series of never before told stories from a group of unique Korean War veterans and refugees through a series of insightful interviews and the use of rare historical ...,"['https://m.media-amazon.com/images/M/MV5BMTAwNjQ4MDE2NDReQTJeQWpwZ15BbWU4MDQ5NTAyNDEx._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2357546,"['Biography', 'Comedy', 'Drama']",2012,Your Brother. Remember?,8.9,movie,"Twenty years in the making, this drama/documentary uses home movies, re-re-creations, and Hollywood film footage in a hilarious and poignant attempt at sibling reconciliation, with the spiritual guidance of Jean-Claude Van Damme.","['https://m.media-amazon.com/images/M/MV5BYzJhZmMxZjktOWNmZC00NWFmLWFiYTEtNWMyMTNlMzRjOTA5XkEyXkFqcGdeQXVyMjQ3NDExMzc@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2338243,"['Documentary', 'Drama', 'News']",2012,"Small Market, Big Heart",8.9,movie,"Small Market, Big Heart is a feature-length documentary that shares the compelling 26 year story of the people of Sacramento and their battle to get and keep a professional sports franchise...","['https://m.media-amazon.com/images/M/MV5BMTc1NTUxMTk0MV5BMl5BanBnXkFtZTcwOTc2MDc2Nw@@._V1_UY268_CR1,0,182,268_AL_.jpg']"
tt2190892,"['Documentary', 'Drama', 'Family']",2012,Life With Lupus,8.9,movie,"Life with Lupus is a short documentary film about a young woman and her two sisters who care for their sick mother, while preparing for their future.",[]
tt2185726,"['Biography', 'Documentary', 'Drama']",2012,Pui Chan: Kung Fu Pioneer,8.9,movie,Step into the extraordinary life of a Chinese immigrant who overcame the challenges to achieve the American dream. This biography follows the path of a young boy who learns the value of ...,"['https://m.media-amazon.com/images/M/MV5BMTM2NzExOTg3M15BMl5BanBnXkFtZTcwMjA5ODU3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2106719,"['Biography', 'Documentary', 'Drama']",2012,The Russian Winter,8.9,movie,The Russian Winter is a film about journeys. It's a film about Grammy nominated musician John Forte's journey from one of Brooklyn's most dangerous neighborhoods to the country's most ...,"['https://m.media-amazon.com/images/M/MV5BMjM5NDQwNDk0MF5BMl5BanBnXkFtZTgwMzYzNjA2MDE@._V1_UY268_CR9,0,182,268_AL_.jpg']"
tt10378660,"['Comedy', 'Drama']",2018,The Dark Knight: The Ballad of the N Word,9.5,movie,The Dark Knight with a twist. It's based on The Joker memes from the internet.,"['https://m.media-amazon.com/images/M/MV5BNzU1ZGVmZjktMDc5MC00ODFhLTlkY2UtNjJiMTY1NDIxY2U0XkEyXkFqcGdeQXVyNDI3NzQxODA@._V1_UX182_CR0,0,182,268_AL_.jpg']"
